Dependency=Custom State	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=HVAC Secondary Heating Fuel	Dependency=Vintage	Option=Ducted Heating	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Other Fuel	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Other Fuel	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Propane	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Wood	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Electricity	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Fuel Oil	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Natural Gas	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1940s	0	0	1	0	0	4.67121e-05
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1960s	0	0	1	0	0	0.000191167
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1970s	0	0	1	0	0	0.000419069
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1980s	0	0	1	0	0	0.000581593
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1990s	0	0	1	0	0	0.000328078
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	2000s	0	0	1	0	0	0.000275412
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	2010s	0	0	1	0	0	0.000500605
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	<1940	0	0	1	0	0	0.000201786
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Other Fuel	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Propane	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heat Pump	Wood	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Electricity	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Fuel Oil	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Natural Gas	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	None	1940s	0	0	1	0	0	4.81161e-05
Others	Single-Family Attached	Non-Ducted Heat Pump	None	1950s	0	0	1	0	0	4.69606e-05
Others	Single-Family Attached	Non-Ducted Heat Pump	None	1960s	0	0	1	0	0	5.12168e-05
Others	Single-Family Attached	Non-Ducted Heat Pump	None	1970s	0	0	1	0	0	6.84037e-05
Others	Single-Family Attached	Non-Ducted Heat Pump	None	1980s	0	0	1	0	0	0.000158242
Others	Single-Family Attached	Non-Ducted Heat Pump	None	1990s	0	0	1	0	0	4.50506e-05
Others	Single-Family Attached	Non-Ducted Heat Pump	None	2000s	0	0	1	0	0	3.40872e-05
Others	Single-Family Attached	Non-Ducted Heat Pump	None	2010s	0	0	1	0	0	8.21511e-05
Others	Single-Family Attached	Non-Ducted Heat Pump	None	<1940	0	0	1	0	0	0.000117761
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Other Fuel	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Propane	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heat Pump	Wood	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Electricity	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Fuel Oil	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Natural Gas	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	None	1940s	0	0	1	0	0	0.000555519
Others	Single-Family Detached	Non-Ducted Heat Pump	None	1950s	0	0	1	0	0	0.00076889
Others	Single-Family Detached	Non-Ducted Heat Pump	None	1960s	0	0	1	0	0	0.00058093
Others	Single-Family Detached	Non-Ducted Heat Pump	None	1970s	0	0	1	0	0	0.000893301
Others	Single-Family Detached	Non-Ducted Heat Pump	None	1980s	0	0	1	0	0	0.000721875
Others	Single-Family Detached	Non-Ducted Heat Pump	None	1990s	0	0	1	0	0	0.000482157
Others	Single-Family Detached	Non-Ducted Heat Pump	None	2000s	0	0	1	0	0	0.000320978
Others	Single-Family Detached	Non-Ducted Heat Pump	None	2010s	0	0	1	0	0	0.000182279
Others	Single-Family Detached	Non-Ducted Heat Pump	None	<1940	0	0	1	0	0	0.000935195
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Other Fuel	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Propane	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heat Pump	Wood	<1940	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	1940s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	1950s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	1960s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	1970s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	1980s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	1990s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	2000s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	2010s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Fuel Oil	<1940	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	1940s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	1950s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	1960s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	1970s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	1980s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	1990s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	2000s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	2010s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Natural Gas	<1940	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	None	1940s	0	0	1	0	0	7.65421e-05
Others	Mobile Home	Non-Ducted Heating	None	1950s	0	0	1	0	0	0.000230411
Others	Mobile Home	Non-Ducted Heating	None	1960s	0	0	1	0	0	0.000974314
Others	Mobile Home	Non-Ducted Heating	None	1970s	0	0	1	0	0	0.00300542
Others	Mobile Home	Non-Ducted Heating	None	1980s	0	0	1	0	0	0.00367203
Others	Mobile Home	Non-Ducted Heating	None	1990s	0	0	1	0	0	0.00338487
Others	Mobile Home	Non-Ducted Heating	None	2000s	0	0	1	0	0	0.00153572
Others	Mobile Home	Non-Ducted Heating	None	2010s	0	0	1	0	0	0.000293014
Others	Mobile Home	Non-Ducted Heating	None	<1940	0	0	1	0	0	0.000112837
Others	Mobile Home	Non-Ducted Heating	Other Fuel	1940s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Other Fuel	1950s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Other Fuel	1960s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Other Fuel	1970s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Other Fuel	1980s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Other Fuel	1990s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Other Fuel	2000s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Other Fuel	2010s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Other Fuel	<1940	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	1940s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	1950s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	1960s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	1970s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	1980s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	1990s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	2000s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	2010s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Propane	<1940	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	1940s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	1950s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	1960s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	1970s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	1980s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	1990s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	2000s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	2010s	0	0	1	0	0	0
Others	Mobile Home	Non-Ducted Heating	Wood	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1970s	0	0	1	0	0	0
